periode_data,tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
201101,2011-01-29,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
201101,2011-01-30,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
201101,2011-01-31,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
201102,2011-02-01,DKI1 (Bunderan HI),37,20,22,26,11,37,PM10,BAIK
201102,2011-02-02,DKI1 (Bunderan HI),49,18,29,32,11,49,PM10,BAIK
201102,2011-02-03,DKI1 (Bunderan HI),39,16,24,40,10,40,O3,BAIK
201102,2011-02-04,DKI1 (Bunderan HI),41,16,27,33,12,41,PM10,BAIK
201102,2011-02-05,DKI1 (Bunderan HI),44,14,39,29,14,44,PM10,BAIK
201102,2011-02-06,DKI1 (Bunderan HI),29,15,21,30,16,30,O3,BAIK
201102,2011-02-07,DKI1 (Bunderan HI),41,16,24,29,12,41,PM10,BAIK
201102,2011-02-08,DKI1 (Bunderan HI),39,17,28,44,11,44,O3,BAIK
201102,2011-02-09,DKI1 (Bunderan HI),41,19,30,50,12,50,O3,BAIK
201102,2011-02-10,DKI1 (Bunderan HI),54,18,30,48,15,54,PM10,SEDANG
201102,2011-02-11,DKI1 (Bunderan HI),78,21,49,96,24,96,O3,SEDANG
201102,2011-02-12,DKI1 (Bunderan HI),60,17,33,48,14,60,PM10,SEDANG
201102,2011-02-13,DKI1 (Bunderan HI),57,18,26,54,12,57,PM10,SEDANG
201102,2011-02-14,DKI1 (Bunderan HI),41,12,39,42,13,42,O3,BAIK
201102,2011-02-15,DKI1 (Bunderan HI),48,15,53,37,13,53,CO,SEDANG
201102,2011-02-16,DKI1 (Bunderan HI),51,16,21,34,13,51,PM10,SEDANG
201102,2011-02-17,DKI1 (Bunderan HI),46,22,33,34,16,46,PM10,BAIK
201102,2011-02-18,DKI1 (Bunderan HI),36,18,24,39,13,39,O3,BAIK
201102,2011-02-19,DKI1 (Bunderan HI),46,21,26,33,12,46,PM10,BAIK
201102,2011-02-20,DKI1 (Bunderan HI),42,17,24,46,13,46,O3,BAIK
201102,2011-02-21,DKI1 (Bunderan HI),43,16,22,40,13,43,PM10,BAIK
201102,2011-02-22,DKI1 (Bunderan HI),46,15,23,42,12,46,PM10,BAIK
201102,2011-02-23,DKI1 (Bunderan HI),47,15,26,41,11,47,PM10,BAIK
201102,2011-02-24,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
201102,2011-02-25,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
201102,2011-02-26,DKI1 (Bunderan HI),39,14,24,29,12,39,PM10,BAIK
201102,2011-02-27,DKI1 (Bunderan HI),39,15,32,26,15,39,PM10,BAIK
201102,2011-02-28,DKI1 (Bunderan HI),39,16,29,22,12,39,PM10,BAIK
201102,2011-02-01,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
201102,2011-02-02,DKI2 (Kelapa Gading),29,6,24,28,13,29,PM10,BAIK
201102,2011-02-03,DKI2 (Kelapa Gading),20,6,18,35,12,35,O3,BAIK
201102,2011-02-04,DKI2 (Kelapa Gading),22,5,13,31,13,31,O3,BAIK
201102,2011-02-05,DKI2 (Kelapa Gading),35,7,44,51,15,51,O3,SEDANG
201102,2011-02-06,DKI2 (Kelapa Gading),20,5,15,37,9,37,O3,BAIK
201102,2011-02-07,DKI2 (Kelapa Gading),24,7,19,34,13,34,O3,BAIK
201102,2011-02-08,DKI2 (Kelapa Gading),20,7,16,34,17,34,O3,BAIK
201102,2011-02-09,DKI2 (Kelapa Gading),24,11,21,54,22,54,O3,SEDANG
201102,2011-02-10,DKI2 (Kelapa Gading),34,11,21,64,20,64,O3,SEDANG
201102,2011-02-11,DKI2 (Kelapa Gading),69,14,42,76,23,76,O3,SEDANG
201102,2011-02-12,DKI2 (Kelapa Gading),44,11,23,54,15,54,O3,SEDANG
201102,2011-02-13,DKI2 (Kelapa Gading),44,12,20,55,14,55,O3,SEDANG
201102,2011-02-14,DKI2 (Kelapa Gading),35,8,22,43,14,43,O3,BAIK
201102,2011-02-15,DKI2 (Kelapa Gading),32,10,31,32,13,32,PM10,BAIK
201102,2011-02-16,DKI2 (Kelapa Gading),37,8,25,39,17,39,O3,BAIK
201102,2011-02-17,DKI2 (Kelapa Gading),30,8,22,35,18,35,O3,BAIK
201102,2011-02-18,DKI2 (Kelapa Gading),20,6,15,31,16,31,O3,BAIK
201102,2011-02-19,DKI2 (Kelapa Gading),26,11,13,29,14,29,O3,BAIK
201102,2011-02-20,DKI2 (Kelapa Gading),27,8,19,36,14,36,O3,BAIK
201102,2011-02-21,DKI2 (Kelapa Gading),25,11,13,37,17,37,O3,BAIK
201102,2011-02-22,DKI2 (Kelapa Gading),26,7,9,44,12,44,O3,BAIK
201102,2011-02-23,DKI2 (Kelapa Gading),31,7,22,35,17,35,O3,BAIK
201102,2011-02-24,DKI2 (Kelapa Gading),32,6,16,32,14,32,PM10,BAIK
201102,2011-02-25,DKI2 (Kelapa Gading),28,9,11,31,13,31,O3,BAIK
201102,2011-02-26,DKI2 (Kelapa Gading),23,7,14,31,12,31,O3,BAIK
201102,2011-02-27,DKI2 (Kelapa Gading),27,6,23,25,18,27,PM10,BAIK
201102,2011-02-28,DKI2 (Kelapa Gading),28,6,27,17,13,28,PM10,BAIK
201102,2011-02-01,DKI3 (Jagakarsa),---,2,12,25,3,25,O3,BAIK
201102,2011-02-02,DKI3 (Jagakarsa),---,4,15,45,3,45,O3,BAIK
201102,2011-02-03,DKI3 (Jagakarsa),---,4,9,42,3,42,O3,BAIK
201102,2011-02-04,DKI3 (Jagakarsa),---,5,10,42,6,42,O3,BAIK
201102,2011-02-05,DKI3 (Jagakarsa),---,2,31,21,5,31,CO,BAIK
201102,2011-02-06,DKI3 (Jagakarsa),---,2,5,22,1,22,O3,BAIK
201102,2011-02-07,DKI3 (Jagakarsa),---,3,10,37,4,37,O3,BAIK
201102,2011-02-08,DKI3 (Jagakarsa),---,3,19,42,9,42,O3,BAIK
201102,2011-02-09,DKI3 (Jagakarsa),---,2,11,48,3,48,O3,BAIK
201102,2011-02-10,DKI3 (Jagakarsa),---,3,25,42,7,42,O3,BAIK
201102,2011-02-11,DKI3 (Jagakarsa),---,3,53,49,12,53,CO,SEDANG
201102,2011-02-12,DKI3 (Jagakarsa),---,3,79,85,11,85,O3,SEDANG
201102,2011-02-13,DKI3 (Jagakarsa),---,4,34,97,13,97,O3,SEDANG
201102,2011-02-14,DKI3 (Jagakarsa),---,3,23,49,9,49,O3,BAIK
201102,2011-02-15,DKI3 (Jagakarsa),27,3,35,45,11,45,O3,BAIK
201102,2011-02-16,DKI3 (Jagakarsa),31,3,30,47,9,47,O3,BAIK
201102,2011-02-17,DKI3 (Jagakarsa),20,3,31,61,9,61,O3,SEDANG
201102,2011-02-18,DKI3 (Jagakarsa),21,2,18,58,7,58,O3,SEDANG
201102,2011-02-19,DKI3 (Jagakarsa),19,2,31,45,10,45,O3,BAIK
201102,2011-02-20,DKI3 (Jagakarsa),15,2,11,45,4,45,O3,BAIK
201102,2011-02-21,DKI3 (Jagakarsa),21,3,12,56,4,56,O3,SEDANG
201102,2011-02-22,DKI3 (Jagakarsa),17,2,33,52,8,52,O3,SEDANG
201102,2011-02-23,DKI3 (Jagakarsa),15,3,22,59,6,59,O3,SEDANG
201102,2011-02-24,DKI3 (Jagakarsa),26,3,8,28,6,28,O3,BAIK
201102,2011-02-25,DKI3 (Jagakarsa),21,3,22,36,7,36,O3,BAIK
201102,2011-02-26,DKI3 (Jagakarsa),20,2,18,33,6,33,O3,BAIK
201102,2011-02-27,DKI3 (Jagakarsa),24,2,23,25,6,25,O3,BAIK
201102,2011-02-28,DKI3 (Jagakarsa),19,2,17,22,4,22,O3,BAIK
201102,2011-02-01,DKI4 (Lubang Buaya),56,3,18,29,8,56,PM10,SEDANG
201102,2011-02-02,DKI4 (Lubang Buaya),60,4,23,40,16,60,PM10,SEDANG
201102,2011-02-03,DKI4 (Lubang Buaya),50,4,20,48,8,50,PM10,BAIK
201102,2011-02-04,DKI4 (Lubang Buaya),49,4,15,34,16,49,PM10,BAIK
201102,2011-02-05,DKI4 (Lubang Buaya),56,3,44,28,19,56,PM10,SEDANG
201102,2011-02-06,DKI4 (Lubang Buaya),38,2,13,38,9,38,PM10,BAIK
201102,2011-02-07,DKI4 (Lubang Buaya),51,3,20,32,16,51,PM10,SEDANG
201102,2011-02-08,DKI4 (Lubang Buaya),57,3,38,53,18,57,PM10,SEDANG
201102,2011-02-09,DKI4 (Lubang Buaya),55,3,14,70,14,70,O3,SEDANG
201102,2011-02-10,DKI4 (Lubang Buaya),73,4,38,64,21,73,PM10,SEDANG
201102,2011-02-11,DKI4 (Lubang Buaya),---,5,55,99,21,99,O3,SEDANG
201102,2011-02-12,DKI4 (Lubang Buaya),81,3,34,82,18,82,O3,SEDANG
201101,2011-01-01,DKI1 (Bunderan HI),52,17,51,46,7,52,PM10,SEDANG
201101,2011-01-02,DKI1 (Bunderan HI),35,15,15,47,10,47,O3,BAIK
201101,2011-01-03,DKI1 (Bunderan HI),41,16,28,21,14,41,PM10,BAIK
201101,2011-01-04,DKI1 (Bunderan HI),34,17,19,26,11,34,PM10,BAIK
201101,2011-01-05,DKI1 (Bunderan HI),34,12,21,35,10,35,O3,BAIK
201101,2011-01-06,DKI1 (Bunderan HI),28,11,30,42,16,42,O3,BAIK
201101,2011-01-07,DKI1 (Bunderan HI),37,17,28,30,13,37,PM10,BAIK
201101,2011-01-08,DKI1 (Bunderan HI),57,22,37,23,14,57,PM10,SEDANG
201101,2011-01-09,DKI1 (Bunderan HI),---,20,34,31,13,34,CO,BAIK
201101,2011-01-10,DKI1 (Bunderan HI),---,19,21,28,13,28,O3,BAIK
201101,2011-01-11,DKI1 (Bunderan HI),46,18,24,31,11,46,PM10,BAIK
201101,2011-01-12,DKI1 (Bunderan HI),43,20,28,27,10,43,PM10,BAIK
201101,2011-01-13,DKI1 (Bunderan HI),49,16,28,34,14,49,PM10,BAIK
201101,2011-01-14,DKI1 (Bunderan HI),44,15,24,37,13,44,PM10,BAIK
201101,2011-01-15,DKI1 (Bunderan HI),39,15,26,32,15,39,PM10,BAIK
201101,2011-01-16,DKI1 (Bunderan HI),32,13,16,22,8,32,PM10,BAIK
201101,2011-01-17,DKI1 (Bunderan HI),32,14,20,36,10,36,O3,BAIK
201101,2011-01-18,DKI1 (Bunderan HI),33,12,31,38,17,38,O3,BAIK
201101,2011-01-19,DKI1 (Bunderan HI),42,13,31,33,14,42,PM10,BAIK
201101,2011-01-20,DKI1 (Bunderan HI),49,16,25,31,14,49,PM10,BAIK
201101,2011-01-21,DKI1 (Bunderan HI),50,13,39,42,21,50,PM10,BAIK
201101,2011-01-22,DKI1 (Bunderan HI),58,16,44,36,16,58,PM10,SEDANG
201101,2011-01-23,DKI1 (Bunderan HI),50,14,40,39,12,50,PM10,BAIK
201101,2011-01-24,DKI1 (Bunderan HI),57,20,31,36,10,57,PM10,SEDANG
201101,2011-01-25,DKI1 (Bunderan HI),44,23,27,37,13,44,PM10,BAIK
201101,2011-01-26,DKI1 (Bunderan HI),46,24,26,37,10,46,PM10,BAIK
201101,2011-01-27,DKI1 (Bunderan HI),42,20,24,37,11,42,PM10,BAIK
201101,2011-01-28,DKI1 (Bunderan HI),43,14,31,37,11,43,PM10,BAIK
201101,2011-01-29,DKI1 (Bunderan HI),24,14,23,33,10,33,O3,BAIK
201101,2011-01-30,DKI1 (Bunderan HI),37,16,25,31,13,37,PM10,BAIK
201101,2011-01-31,DKI1 (Bunderan HI),30,14,22,19,8,30,PM10,BAIK
201101,2011-01-01,DKI2 (Kelapa Gading),19,6,19,41,7,41,O3,BAIK
201101,2011-01-02,DKI2 (Kelapa Gading),17,4,12,41,11,41,O3,BAIK
201101,2011-01-03,DKI2 (Kelapa Gading),21,5,25,22,15,25,CO,BAIK
201101,2011-01-04,DKI2 (Kelapa Gading),17,8,16,44,9,44,O3,BAIK
201101,2011-01-05,DKI2 (Kelapa Gading),15,4,18,27,12,27,O3,BAIK
201101,2011-01-06,DKI2 (Kelapa Gading),16,5,17,29,19,29,O3,BAIK
201101,2011-01-07,DKI2 (Kelapa Gading),18,6,19,46,19,46,O3,BAIK
201101,2011-01-08,DKI2 (Kelapa Gading),22,9,17,43,16,43,O3,BAIK
201101,2011-01-09,DKI2 (Kelapa Gading),31,5,35,28,14,35,CO,BAIK
201101,2011-01-10,DKI2 (Kelapa Gading),16,9,16,29,13,29,O3,BAIK
201101,2011-01-11,DKI2 (Kelapa Gading),19,5,14,35,9,35,O3,BAIK
201101,2011-01-12,DKI2 (Kelapa Gading),21,4,19,33,8,33,O3,BAIK
201101,2011-01-13,DKI2 (Kelapa Gading),22,4,20,44,14,44,O3,BAIK
201101,2011-01-14,DKI2 (Kelapa Gading),21,6,18,39,17,39,O3,BAIK
201101,2011-01-15,DKI2 (Kelapa Gading),22,6,18,31,17,31,O3,BAIK
201101,2011-01-16,DKI2 (Kelapa Gading),16,4,14,22,8,22,O3,BAIK
201101,2011-01-17,DKI2 (Kelapa Gading),16,6,18,35,13,35,O3,BAIK
201101,2011-01-18,DKI2 (Kelapa Gading),17,7,19,38,14,38,O3,BAIK
201101,2011-01-19,DKI2 (Kelapa Gading),26,7,26,40,16,40,O3,BAIK
201101,2011-01-20,DKI2 (Kelapa Gading),23,5,18,36,16,36,O3,BAIK
201101,2011-01-21,DKI2 (Kelapa Gading),26,5,28,34,21,34,O3,BAIK
201101,2011-01-22,DKI2 (Kelapa Gading),37,7,38,31,17,38,CO,BAIK
201101,2011-01-23,DKI2 (Kelapa Gading),35,7,47,38,14,47,CO,BAIK
201101,2011-01-24,DKI2 (Kelapa Gading),35,7,33,32,15,35,PM10,BAIK
201101,2011-01-25,DKI2 (Kelapa Gading),20,10,15,30,14,30,O3,BAIK
201101,2011-01-26,DKI2 (Kelapa Gading),25,16,14,22,14,25,PM10,BAIK
201101,2011-01-27,DKI2 (Kelapa Gading),20,10,16,29,13,29,O3,BAIK
201101,2011-01-28,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
201101,2011-01-29,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
201101,2011-01-30,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
201101,2011-01-31,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
201101,2011-01-01,DKI3 (Jagakarsa),---,5,7,76,2,76,O3,SEDANG
201101,2011-01-02,DKI3 (Jagakarsa),---,5,6,42,2,42,O3,BAIK
201101,2011-01-03,DKI3 (Jagakarsa),---,5,12,31,5,31,O3,BAIK
201101,2011-01-04,DKI3 (Jagakarsa),---,5,5,77,2,77,O3,SEDANG
201101,2011-01-05,DKI3 (Jagakarsa),56,---,15,61,10,61,O3,SEDANG
201101,2011-01-06,DKI3 (Jagakarsa),53,---,30,94,---,94,O3,SEDANG
201101,2011-01-07,DKI3 (Jagakarsa),50,4,8,67,---,67,O3,SEDANG
201101,2011-01-08,DKI3 (Jagakarsa),70,4,25,69,7,70,PM10,SEDANG
201101,2011-01-09,DKI3 (Jagakarsa),74,5,34,78,11,78,O3,SEDANG
201101,2011-01-10,DKI3 (Jagakarsa),55,2,8,89,---,89,O3,SEDANG
201101,2011-01-11,DKI3 (Jagakarsa),49,3,8,63,---,63,O3,SEDANG
201101,2011-01-12,DKI3 (Jagakarsa),57,3,9,58,---,58,O3,SEDANG
201101,2011-01-13,DKI3 (Jagakarsa),67,3,14,73,9,73,O3,SEDANG
201101,2011-01-14,DKI3 (Jagakarsa),70,2,9,55,3,70,PM10,SEDANG
201101,2011-01-15,DKI3 (Jagakarsa),90,2,8,58,3,90,PM10,SEDANG
201101,2011-01-16,DKI3 (Jagakarsa),55,2,8,22,2,55,PM10,SEDANG
201101,2011-01-17,DKI3 (Jagakarsa),55,2,12,46,5,55,PM10,SEDANG
201101,2011-01-18,DKI3 (Jagakarsa),80,2,29,48,6,80,PM10,SEDANG
201101,2011-01-19,DKI3 (Jagakarsa),---,2,70,48,7,70,CO,SEDANG
201101,2011-01-20,DKI3 (Jagakarsa),---,2,24,44,8,44,O3,BAIK
201101,2011-01-21,DKI3 (Jagakarsa),---,2,28,55,18,55,O3,SEDANG
201101,2011-01-22,DKI3 (Jagakarsa),---,3,23,49,11,49,O3,BAIK
201101,2011-01-23,DKI3 (Jagakarsa),---,3,51,48,7,51,CO,SEDANG
201101,2011-01-24,DKI3 (Jagakarsa),---,2,25,44,5,44,O3,BAIK
201101,2011-01-25,DKI3 (Jagakarsa),---,4,25,46,10,46,O3,BAIK
201101,2011-01-26,DKI3 (Jagakarsa),---,3,13,63,4,63,O3,SEDANG
201101,2011-01-27,DKI3 (Jagakarsa),94,3,21,40,5,94,PM10,SEDANG
201101,2011-01-28,DKI3 (Jagakarsa),---,2,28,36,6,36,O3,BAIK
201101,2011-01-29,DKI3 (Jagakarsa),---,2,8,45,4,45,O3,BAIK
201101,2011-01-30,DKI3 (Jagakarsa),---,2,15,42,6,42,O3,BAIK
201101,2011-01-31,DKI3 (Jagakarsa),---,2,8,24,2,24,O3,BAIK
201101,2011-01-01,DKI4 (Lubang Buaya),---,2,14,47,5,47,O3,BAIK
201101,2011-01-02,DKI4 (Lubang Buaya),---,3,10,36,5,36,O3,BAIK
201101,2011-01-03,DKI4 (Lubang Buaya),---,2,35,18,11,35,CO,BAIK
201101,2011-01-04,DKI4 (Lubang Buaya),53,---,---,46,---,53,PM10,SEDANG
201101,2011-01-05,DKI4 (Lubang Buaya),59,---,---,38,---,59,PM10,SEDANG
201101,2011-01-06,DKI4 (Lubang Buaya),57,---,---,57,17,57,PM10,SEDANG
201101,2011-01-07,DKI4 (Lubang Buaya),57,4,12,44,17,57,PM10,SEDANG
201101,2011-01-08,DKI4 (Lubang Buaya),70,6,37,28,14,70,PM10,SEDANG
201101,2011-01-09,DKI4 (Lubang Buaya),70,3,31,37,18,70,PM10,SEDANG
201101,2011-01-10,DKI4 (Lubang Buaya),54,3,8,41,7,54,PM10,SEDANG
201101,2011-01-11,DKI4 (Lubang Buaya),52,4,14,41,12,52,PM10,SEDANG
201104,2011-04-10,DKI2 (Kelapa Gading),29,10,17,49,19,49,O3,BAIK
201104,2011-04-11,DKI2 (Kelapa Gading),38,9,12,35,14,38,PM10,BAIK
201104,2011-04-12,DKI2 (Kelapa Gading),55,11,31,90,18,90,O3,SEDANG
201104,2011-04-13,DKI2 (Kelapa Gading),59,17,24,115,17,115,O3,TIDAK SEHAT
201104,2011-04-14,DKI2 (Kelapa Gading),65,18,21,74,18,74,O3,SEDANG
201104,2011-04-15,DKI2 (Kelapa Gading),56,15,22,94,15,94,O3,SEDANG
201104,2011-04-16,DKI2 (Kelapa Gading),59,18,28,110,22,110,O3,TIDAK SEHAT
201104,2011-04-17,DKI2 (Kelapa Gading),61,14,30,126,19,126,O3,TIDAK SEHAT
201104,2011-04-18,DKI2 (Kelapa Gading),60,15,29,91,26,91,O3,SEDANG
201104,2011-04-19,DKI2 (Kelapa Gading),55,15,28,91,19,91,O3,SEDANG
201104,2011-04-20,DKI2 (Kelapa Gading),67,13,19,89,12,89,O3,SEDANG
201104,2011-04-21,DKI2 (Kelapa Gading),55,12,26,66,22,66,O3,SEDANG
201104,2011-04-22,DKI2 (Kelapa Gading),52,10,18,94,19,94,O3,SEDANG
201104,2011-04-23,DKI2 (Kelapa Gading),53,9,17,127,16,127,O3,TIDAK SEHAT
201104,2011-04-24,DKI2 (Kelapa Gading),52,13,21,46,12,52,PM10,SEDANG
201104,2011-04-25,DKI2 (Kelapa Gading),56,15,39,48,15,56,PM10,SEDANG
201104,2011-04-26,DKI2 (Kelapa Gading),53,13,18,49,10,53,PM10,SEDANG
201104,2011-04-27,DKI2 (Kelapa Gading),52,13,29,58,19,58,O3,SEDANG
201104,2011-04-28,DKI2 (Kelapa Gading),49,14,28,45,10,49,PM10,BAIK
201104,2011-04-29,DKI2 (Kelapa Gading),55,10,15,49,11,55,PM10,SEDANG
201104,2011-04-30,DKI2 (Kelapa Gading),57,10,35,68,23,68,O3,SEDANG
201104,2011-04-01,DKI3 (Jagakarsa),25,2,6,11,---,25,PM10,BAIK
201104,2011-04-02,DKI3 (Jagakarsa),19,2,4,12,---,19,PM10,BAIK
201104,2011-04-03,DKI3 (Jagakarsa),15,2,6,16,---,16,O3,BAIK
201104,2011-04-04,DKI3 (Jagakarsa),13,2,9,23,3,23,O3,BAIK
201104,2011-04-05,DKI3 (Jagakarsa),20,2,5,17,---,20,PM10,BAIK
201104,2011-04-06,DKI3 (Jagakarsa),21,3,6,22,3,22,O3,BAIK
201104,2011-04-07,DKI3 (Jagakarsa),14,3,10,16,3,16,O3,BAIK
201104,2011-04-08,DKI3 (Jagakarsa),19,3,11,35,5,35,O3,BAIK
201104,2011-04-09,DKI3 (Jagakarsa),25,3,14,31,5,31,O3,BAIK
201104,2011-04-10,DKI3 (Jagakarsa),18,3,20,26,4,26,O3,BAIK
201104,2011-04-11,DKI3 (Jagakarsa),25,3,15,30,9,30,O3,BAIK
201104,2011-04-12,DKI3 (Jagakarsa),25,4,18,70,9,70,O3,SEDANG
201104,2011-04-13,DKI3 (Jagakarsa),15,5,20,116,10,116,O3,TIDAK SEHAT
201104,2011-04-14,DKI3 (Jagakarsa),61,4,27,71,13,71,O3,SEDANG
201104,2011-04-15,DKI3 (Jagakarsa),57,4,25,122,9,122,O3,TIDAK SEHAT
201104,2011-04-16,DKI3 (Jagakarsa),58,6,21,171,12,171,O3,TIDAK SEHAT
201104,2011-04-17,DKI3 (Jagakarsa),48,4,25,69,8,69,O3,SEDANG
201104,2011-04-18,DKI3 (Jagakarsa),42,5,14,124,8,124,O3,TIDAK SEHAT
201104,2011-04-19,DKI3 (Jagakarsa),50,4,22,128,14,128,O3,TIDAK SEHAT
201104,2011-04-20,DKI3 (Jagakarsa),57,5,26,85,15,85,O3,SEDANG
201104,2011-04-21,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
201104,2011-04-22,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
201104,2011-04-23,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
201104,2011-04-24,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
201104,2011-04-25,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
201104,2011-04-26,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
201104,2011-04-27,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
201104,2011-04-28,DKI3 (Jagakarsa),53,4,21,69,11,69,O3,SEDANG
201104,2011-04-29,DKI3 (Jagakarsa),56,4,25,76,9,76,O3,SEDANG
